Date,close,high,low,open,volumefrom,volumeto,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,HT_TRENDMODE,ADX,ADXR,APO,AROON_down,AROON_up,AROONOSC,BOP,CCI,CMO,DX,MACD,MACD_signal,MACD_hist,MFI,MINUS_DI,MINUS_DM,MOM,PPO,ROC,RSI,STOCH_k,STOCH_d,STOCHF_k,STOCHF_d,STOCHRSI_K,STOCHRSI_D,TRIX,ULTOSC,WILLR,BBANDS_upper,BBANDS_middle,BBANDS_lower,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MIDPOINT,WMA,SMA,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,WCLPRICE,BETA,CORREL,STDDEV,TSF,VAR,ATR,NATR,TRANGE,AD,ADOSC,OBV,wallet_first_symbol,wallet_second_symbol
2019-03-14 00:00:00+00:00,0.3113,0.3165,0.3059,0.3133,52545172.7,16366831.35,15.62510413666408,69.30643996655185,-0.0008865492109422632,-0.000520322057769493,0.9354837550055035,0.9113570172324218,0,10.121699518084723,11.852711190277581,-0.003416025641025444,28.571428571428573,92.85714285714286,64.28571428571429,-0.18867924528301908,-26.065162907268615,-1.7866622902411815,7.50722552862321,-0.0004770199474177228,-0.0002874522780813352,-0.0001895676693363876,45.70309628561206,16.914094168997106,0.0325025085467653,0.009200000000000041,-1.0851150478516987,3.045349222111904,49.106668854879416,33.510489421523516,36.25666995103638,27.41116751269044,33.510489421523516,71.22746621540205,63.08689587356706,-0.1396349334337188,43.83840982642998,-50.530035335688986,0.31425764604017664,0.31154000000000004,0.30882235395982344,0.3102553569381905,0.3128222077503937,0.31212283333333335,0.3128109066250186,0.3130766666666668,0.30920000000000003,0.3132189247311826,0.3130766666666668,0,0,0,0,0.31125,0.012958791624566495,0.4169484699200679,0.0013588230200882918,0.3112791208791208,1.846399999921866e-06,0.01372608898225912,4.409280109945107,0.010599999999999998,-480327059.33995765,-22777655.493879378,-194519774.2,10,1
2019-03-15 00:00:00+00:00,0.3147,0.3168,0.3107,0.3113,39228182.5,12306520.14,15.603576783241483,87.04132068966997,0.0001812750798247572,-0.0005332057284520203,0.9986670188098943,0.7426620672579651,0,9.965182534994069,11.343640349084897,-0.003558333333333108,21.42857142857143,85.71428571428572,64.28571428571429,0.5573770491803165,58.36734693877496,2.7928161810888277,7.93046175481554,-0.0002312890699259773,-0.0002762196364502636,4.4930566524286296e-05,42.51721882319525,16.35498510317676,0.03018090079342492,0.0,-1.1287338091461085,0.0,51.39640809054441,35.78145872294957,35.002658107008635,44.6700507614212,35.78145872294957,99.80260917120192,69.76248010950067,-0.13397114391192622,47.11427095233311,-38.51590106007075,0.3155573214241829,0.3119,0.3082426785758171,0.3106554399978256,0.31294335563746506,0.312053125,0.3128288825202031,0.3134400000000001,0.30920000000000003,0.3133236559139783,0.3134400000000001,0,0,0,0,0.314225,0.03538323745936449,0.3929440912896753,0.0018286607120914567,0.3127461538461537,3.343999999946834e-06,0.013181368340669186,4.188550473679436,0.00610000000000005,-468108445.11864656,-16634298.646891475,-155291591.7,10,1
2019-03-16 00:00:00+00:00,0.3187,0.323,0.3146,0.3147,57607912.9,18366401.95,15.477204430430415,124.21189197470429,-0.001015824830246222,-0.0011660925359052304,0.8269638937436089,0.1871774327919286,0,10.427698180364137,11.254187070378073,-0.0020519230769228125,14.285714285714286,78.57142857142857,64.28571428571429,0.47619047619047555,159.43060498220552,8.035014108102414,16.440401570175023,0.000282959213806,-0.00016438386639901087,0.0004473430802050108,50.0304252454189,15.5907131780538,0.02802512216532314,0.0023999999999999577,-0.6511417865816352,0.7587733164716948,54.01750705405121,45.68527918781723,38.325742444096825,64.97461928934,45.68527918781723,100.0,75.26021099868237,-0.12797733056642002,46.11927990353198,-24.38162544169618,0.31955725359805376,0.31366,0.30776274640194623,0.31152187922067864,0.3133147520479512,0.31213437499999996,0.3129113116966858,0.31403666666666674,0.3104,0.31366301075268804,0.31403666666666674,0,0,0,0,0.31875,0.0526381974068343,0.3574896754411352,0.0029486267990268765,0.31506923076923077,8.694399999939484e-06,0.012839842030621388,4.028817706501848,0.008400000000000019,-469480062.09245634,-13045321.824164033,-97683678.79999998,10,1
2019-03-17 00:00:00+00:00,0.3154,0.3189,0.314,0.3187,32882750.9,10390016.73,15.314774159125449,139.184142344335,-0.00118460758776359,0.0018589884592877322,0.6536300911981289,-0.07296216929068672,0,10.77782333537593,11.545120015016021,-0.0017243589743587417,7.142857142857143,71.42857142857143,64.28571428571429,-0.6734693877550937,80.0928148503763,3.095400537144677,15.329450350529235,0.0004193878211309898,-4.762952889301073e-05,0.0004670173500240006,50.09300944757461,15.49529403414881,0.026623327724942907,0.0023000000000000242,-0.5476629653607525,0.7345895879910636,51.54770026857234,52.62267343485613,44.69647044854103,48.223350253807155,52.62267343485613,79.26448259154952,75.98826037920367,-0.12202398031280204,44.960962582686726,-36.04240282685508,0.31957963263927325,0.31467999999999996,0.30978036736072667,0.3118979331952226,0.3134492841738898,0.3122502916666666,0.3129386339998411,0.31448666666666675,0.3104,0.31375096774193534,0.31448666666666675,0,0,0,0,0.315925,0.08320709821395919,0.28173803692377686,0.0024498163196366323,0.31581318681318693,6.001599999957974e-06,0.012272710457005577,3.8911574055185723,0.0049000000000000155,-483572669.62102765,-14875177.1717605,-130566429.69999999,10,1
2019-03-18 00:00:00+00:00,0.3145,0.32,0.3114,0.3154,45204480.1,14244379.18,15.149461191025857,149.84417505845366,0.00042555891546045075,0.0028170927591111097,0.5023534411282427,-0.256191102980867,0,10.75179035868479,11.37372899561434,-0.0012205128205126092,0.0,64.28571428571429,64.28571428571429,-0.1046511627906991,52.425828970332205,1.7292842039402785,10.413361661699968,0.00044970211095962664,5.183679907751676e-05,0.0003978653118821099,50.4849277450545,16.249059872905143,0.027321661458875546,0.006699999999999984,-0.3884461744987677,2.176738141650425,50.86464210197015,54.49678906798863,50.93491389688739,50.29239766081868,54.49678906798863,61.06678134936836,73.27526419196089,-0.11621653896827233,44.65039255244356,-44.758064516129046,0.31963999999997267,0.31492,0.3102000000000273,0.312129223163808,0.31351707229170334,0.31241620833333333,0.31295598466322283,0.31494333333333346,0.31325000000000003,0.3137518279569891,0.31494333333333346,0,0,0,0,0.3151,0.3341488730938512,0.21716468695399357,0.0023599999999863474,0.31457582417582425,5.5695999999355594e-06,0.012010373995790894,3.8188788539875653,0.008599999999999997,-496187873.36986494,-18285393.99115634,-175770909.79999998,10,1
2019-03-19 00:00:00+00:00,0.3159,0.3166,0.3125,0.3145,37347259.5,11738263.83,15.030864734875536,146.2870079662219,0.0010309982010122867,0.002160457359728807,0.5550330619123875,-0.19572378114013567,0,10.72761688032873,11.035306920558257,-0.0008025641025637964,0.0,57.142857142857146,57.142857142857146,0.34146341463415,37.21926250913999,3.863348954392065,10.413361661699948,0.0005800087242331942,0.00015747118410865222,0.00042253754012454194,43.20185907387156,15.833282702366464,0.025370114211813007,0.0020000000000000018,-0.25557801049248213,0.6371455877667964,51.93167447719603,46.93072355961791,51.35006202082095,42.27642276422784,46.93072355961791,75.02466249880682,73.59333661138741,-0.11044889037551409,44.86429898876117,-47.08737864077661,0.3188694553965503,0.31584,0.3128105446034497,0.3125163178265813,0.31367080956320637,0.3128826666666667,0.31298698728286817,0.31536666666666674,0.31325000000000003,0.3138135483870966,0.31536666666666674,0,0,0,0,0.315225,0.32227696302304887,0.1300093459234218,0.0015147276982751656,0.31554505494505497,2.294399999921981e-06,0.011445347281805828,3.6230918904102016,0.0040999999999999925,-471593336.62596214,-10192639.726835012,-138423650.29999998,10,1
2019-03-20 00:00:00+00:00,0.3178,0.3227,0.3115,0.3159,58607450.4,18523982.34,15.007743614677798,153.19557471819655,0.001961561883874156,0.003625805426393995,0.4509464788687757,-0.3122615457884229,1,11.37023160263631,11.053588612682425,0.0001576923076926917,14.285714285714286,50.0,35.714285714285715,0.16964285714285848,101.62650602409641,6.8207678865396595,19.724222992634843,0.000827057965695599,0.00029138854042604155,0.0005356694252695574,42.55142808253354,14.724867092486862,0.023557963196683507,0.0049000000000000155,0.05023771014078794,1.5659955257270708,53.410383943269835,49.247078072716725,50.22486356677448,55.1724137931036,49.247078072716725,94.2817682244929,77.35486963195204,-0.10459273012065617,48.369666909798084,-37.86407766990277,0.3195702411481417,0.3164600000000001,0.31334975885185845,0.31310641287349694,0.3139372089462253,0.31329733333333337,0.3130162253024368,0.31523000000000007,0.31325000000000003,0.31397053763440835,0.31523000000000007,0,0,0,0,0.31745,0.13621785915698648,0.15383269262028684,0.0015551205740708166,0.3172989010989011,2.4183999998983463e-06,0.011427822475962553,3.5959164493274236,0.011199999999999988,-464267405.32596177,-3624385.7753548026,-79816199.89999998,10,1
2019-03-21 00:00:00+00:00,0.3096,0.3191,0.29,0.3178,65432760.2,20343228.3,14.995026142869097,173.4251578943776,0.004494261088193231,0.0012816381493827558,0.11450096127697074,-0.6214918308522535,0,11.568430486429365,11.186228614465612,0.000660897435897756,100.0,42.85714285714286,-57.142857142857146,-0.2817869415807573,-171.84409540430673,-6.541699912329767,14.145015975739112,0.0003570588475741432,0.0003045226018556619,5.2536245718481315e-05,41.68803259161808,24.414764043528947,0.04337525153977756,-0.00030000000000002247,0.21112858570479254,-0.09680542110358514,46.72915004383512,52.46255815927359,49.546786597202804,59.9388379204893,52.46255815927359,13.274217182319589,65.70384191383705,-0.09939358313119095,54.24083712351523,-44.94382022471912,0.32012248119007475,0.3146400000000001,0.3091575188099254,0.31261842565493514,0.31365738901421075,0.3133873333333333,0.3129787453483706,0.31480333333333343,0.31325000000000003,0.31360731182795676,0.31480333333333343,0,0,0,0,0.307075,0.6379347426995732,0.050406944770712475,0.002741240595037322,0.3160978021978023,7.514399999880572e-06,0.012690120870536658,4.098876250173339,0.029100000000000015,-441557065.8751027,6618133.918738127,-145248960.09999996,10,1
2019-03-22 00:00:00+00:00,0.3104,0.3126,0.3064,0.3096,39638066.0,12287499.34,15.000569479184751,200.84011233852067,0.003375294051538471,-0.003589781776932978,-0.35576133966118123,-0.9124068766119268,0,11.752472307094347,11.157356393470007,-3.974358974323522e-05,92.85714285714286,35.714285714285715,-57.142857142857146,0.12903225806452018,-85.49707602339154,-5.1595959790362524,14.145015975739106,4.857453739270934e-05,0.00025333298896307137,-0.00020475845157036203,48.05195787255714,23.530429180611623,0.040277019286936305,9.999999999998899e-05,-0.012676447977380096,0.03222687721560202,47.42020201048187,59.16552427150348,53.62505350116465,62.3853211009175,59.16552427150348,9.840690211292067,55.54690524064706,-0.09470191365467118,54.86164925868607,-42.6966292134831,0.3199627841968215,0.3136400000000001,0.30731721580317867,0.31227870562014826,0.3134472348842617,0.31331466666666674,0.31293255826853483,0.31410000000000005,0.31415,0.31332322580645144,0.31410000000000005,0,0,0,0,0.30995,-0.6136988588322568,-0.013445545544883787,0.0031613920984106983,0.3143087912087912,9.9943999998936e-06,0.012226540808355465,3.9389628892897757,0.006199999999999983,-430049240.2621993,13868187.950541914,-105610894.09999996,10,1
2019-03-23 00:00:00+00:00,0.3118,0.3126,0.3088,0.3104,34869107.2,10837265.91,15.04060236266794,225.48129080295004,0.0008995189835069635,-0.003988805210516331,-0.7130215382617943,-0.999964719290414,0,11.923368283426115,11.130546473974086,0.0007147435897438825,85.71428571428572,28.571428571428573,-57.142857142857146,0.3684210526315851,-47.85615491009645,-2.650005883174374,14.145015975739096,-8.198809351744885e-05,0.0001862687724669673,-0.00026825686598441615,46.196697142408624,22.981002462660364,0.037400089337869424,-0.0015000000000000013,0.22840591110410324,-0.4787743376954978,48.674997058412806,62.99694189602454,58.208341442267255,66.66666666666677,62.99694189602454,27.440325012043896,50.436617926355574,-0.09033945869402205,56.03857850544161,-38.764044943820146,0.319497499511493,0.3131000000000001,0.3067025004885072,0.31214840450491793,0.31334096166592224,0.3132986666666667,0.3129222650409154,0.3138033333333334,0.31415,0.3131748387096773,0.3138033333333334,0,0,0,0,0.31125,-0.5451250062900308,-0.09914361867229819,0.003198749755746436,0.31390659340659344,1.0231999999887886e-05,0.011624645036330072,3.7282376639929673,0.00379999999999997,-409861862.40956724,21996631.375704408,-70741786.89999996,10,1
2019-03-24 00:00:00+00:00,0.3079,0.3119,0.3047,0.3118,33983936.3,10480403.32,15.04885221093334,254.30704345155317,-3.668498953558688e-05,-0.002249071641204169,-0.9627250044493912,-0.8720091053629914,0,12.469173997864186,11.41215776618445,0.0008493589743593377,78.57142857142857,21.42857142857143,-57.142857142857146,-0.5416666666666698,-95.8240672102793,-9.154011287505813,19.564648285559123,-0.0004944575269255069,5.012351258847246e-05,-0.0005445810395139794,46.76739229699363,24.525585408975957,0.03882865438516446,-0.003400000000000014,0.27171461147898196,-1.0921940250562256,45.422994356247095,61.26401630988796,61.14216082580538,54.74006116207958,61.26401630988796,0.0,41.26632375792729,-0.0866034227157586,57.11546425476762,-49.71910112359546,0.31828586766740424,0.3115000000000001,0.304714132332596,0.31154593118969587,0.31298993188102403,0.313138,0.3128622435259124,0.3133633333333334,0.3133,0.31279397849462354,0.3133633333333334,0,0,0,0,0.30810000000000004,-0.5438530830567655,-0.09579806779970707,0.0033929338337020786,0.31228351648351654,1.1511999999880285e-05,0.011308598962306493,3.6728155122788215,0.007199999999999984,-413637855.33178955,22120757.63113612,-104725723.19999996,10,1
2019-03-25 00:00:00+00:00,0.3031,0.308,0.3,0.3079,46188091.6,14061690.3,14.956203945814138,281.6540185510838,0.00014520608120899777,-0.0034581339744604025,-0.9793852376871143,-0.5496933996682122,1,13.391360109910009,11.88133722612788,0.0002916666666670231,71.42857142857143,14.285714285714286,-57.142857142857146,-0.6000000000000028,-155.0118051083923,-16.544313704960363,25.37977956650571,-0.0011948884787189584,-0.00019887888567301373,-0.0009960095930459448,47.1365772339999,26.29188746421679,0.040755179071938465,-0.0116,0.09339310492059659,-3.686050206545921,41.72784314751982,55.47463665311019,59.911864953007615,45.017182130584175,55.47463665311019,0.0,33.763355801940506,-0.08380782425619904,56.963290993129014,-63.20224719101126,0.3145741167264725,0.30856000000000006,0.3025458832735276,0.3104041374510273,0.31235187175966767,0.312792,0.3125928951604383,0.31240000000000007,0.31089999999999995,0.31213182795698907,0.31240000000000007,0,0,0,0,0.30355,-1.7163932916309526,-0.15086098317809196,0.0030070583632362323,0.30892637362637365,9.042399999908968e-06,0.011072270464998885,3.6530090613655184,0.008000000000000007,-424030175.9417897,16853911.120527565,-150913814.79999995,10,1
2019-03-26 00:00:00+00:00,0.303,0.3038,0.294,0.3031,44051325.7,13187275.54,14.712820435959859,303.67474683364486,-0.002467053423918409,-0.005639299266860807,-0.8321985894947515,-0.19637833198891178,1,14.729542164675863,12.526177533282658,1.923076923110445e-05,64.28571428571429,7.142857142857143,-57.142857142857146,-0.010204081632651905,-172.03252032520282,-16.696355819491046,32.12590887663197,-0.001738019412702796,-0.0005067069910789702,-0.0012313124216238257,46.47108253068003,28.518655363509808,0.043844094852514295,-0.015699999999999992,0.00616606444781309,-4.926262943206772,41.65182209025447,49.38144668895245,55.37336655065025,48.38709677419358,49.38144668895245,0.0,27.62456383795132,-0.08180398535272415,59.861971572872385,-63.48314606741572,0.31452461392247866,0.30724000000000007,0.2999553860775215,0.30936203018357217,0.31174852519452784,0.3123586666666667,0.31251818419636557,0.31258000000000014,0.31084999999999996,0.31152537634408584,0.31258000000000014,0,0,0,0,0.30095,-1.7554502730062895,0.23266996255487873,0.0036423069612392927,0.30583516483516493,1.3266399999892209e-05,0.010981394003213253,3.624222443304704,0.009800000000000031,-387170903.4173001,24895068.703931868,-194965140.49999994,10,1
2019-03-27 00:00:00+00:00,0.3101,0.311,0.3005,0.303,53651443.4,16463933.07,14.440160444036394,-27.504226771575077,-0.00494706014517891,-0.0018493616491963847,-0.4618140477262861,0.30063544195593783,1,14.984869808896432,12.553284663490578,-0.00015256410256381248,57.142857142857146,0.0,-57.142857142857146,0.6761904761904751,-57.95372378886526,-2.428122215489658,18.304129183763816,-0.001577361091320284,-0.000720837811127233,-0.000856523280193051,44.57421816607546,26.564774612983378,0.04071237379162042,-0.005300000000000027,-0.048950646230707155,-1.6804058338617756,48.78593889225517,59.987806229907996,54.947963190656935,86.55913978494623,59.987806229907996,55.072687568566835,32.61513178897232,-0.07985281154903046,64.6756263835778,-39.09090909090913,0.3143637594614144,0.3071800000000001,0.2999962405385858,0.30931014638267307,0.31164216873036477,0.31200276190476195,0.31246005039418784,0.3120066666666668,0.31084999999999996,0.31136537634408584,0.3120066666666668,0,0,0,0,0.307925,1.1073756223501363,0.5431539267616452,0.003591879730707162,0.30554065934065927,1.2901599999864954e-05,0.01094700871726945,3.530154375127201,0.01050000000000001,-342716850.3144431,40065916.547694325,-141313697.09999993,10,1
2019-03-28 00:00:00+00:00,0.306,0.3101,0.3042,0.3101,32778593.1,10049847.5,14.357713905637434,-8.923553520526752,-0.0035764562802116746,-9.618041189224186e-05,-0.1551165101627976,0.5888641538577555,1,15.221959764244103,12.593571149619086,-0.0009108974358971178,50.0,14.285714285714286,-35.714285714285715,-0.6949152542372915,-56.0135708227311,-9.322906741891133,18.30412918376381,-0.0017605790891964124,-0.0009287860667410689,-0.0008317930224553435,46.02795052275089,25.507274409435603,0.03780434709221896,-0.008500000000000008,-0.29254574501365016,-2.7027027027027084,45.33854662905443,67.3284475681304,58.89923349566367,67.03910614525135,67.3284475681304,26.424948598258784,31.489643936115314,-0.07829340915973537,62.37428094212332,-51.515151515151516,0.3115211271571867,0.30602000000000007,0.3005188728428134,0.3087560622389822,0.3112781578445348,0.3116585714285715,0.31236115956868843,0.31165333333333345,0.31084999999999996,0.31097784946236545,0.31165333333333345,0,0,0,0,0.30657500000000004,1.0619794088955892,0.5255666262688754,0.0027505635785933314,0.3038285714285712,7.565599999884154e-06,0.010586508094607344,3.459643168172335,0.005899999999999961,-355494945.9296976,38564058.73822576,-174092290.19999993,10,1
